"position","const","created","modified","description","Title","Title.type","Directors","ForPeopleNotSheeple.rated","IMDb.Rating","Runtime..mins.","Year","Genres","Num..Votes","Release.Date..month.day.year.","URL","id"
6883,"tt0113189","Thu Apr 25 02:59:02 2013","Thu Apr 25 02:59:02 2013","","GoldenEye","Feature Film","Martin Campbell",5,7.2,130,"1995","action, adventure, thriller",176332,"1995-11-13","http://www.imdb.com/title/tt0113189/","0113189"
5723,"tt0103125","Mon Apr 22 18:40:50 2013","Mon Apr 22 18:40:50 2013","","True Colors","Feature Film","Herbert Ross",NA,6.3,111,"1991","drama",3614,"1991-03-15","http://www.imdb.com/title/tt0103125/","0103125"
5005,"tt0069956","Mon Apr 22 18:39:23 2013","Mon Apr 22 18:39:23 2013","","Sacrifice!","Feature Film","Umberto Lenzi",NA,5.5,93,"1972","adventure, horror",1254,"1972-08-08","http://www.imdb.com/title/tt0069956/","0069956"
4440,"tt0095304","Mon Apr 22 18:37:48 2013","Mon Apr 22 18:37:48 2013","","High Spirits","Feature Film","Neil Jordan",NA,5.6,99,"1988","comedy, fantasy, horror, romance",5688,"1988-11-18","http://www.imdb.com/title/tt0095304/","0095304"
6510,"tt0100281","Mon Apr 22 18:43:10 2013","Mon Apr 22 18:43:10 2013","","The Nutcracker Prince","Feature Film","Paul Schibli",NA,6.8,75,"1990","animation, adventure, family, fantasy",1325,"1990-11-21","http://www.imdb.com/title/tt0100281/","0100281"
408,"tt0114746","Mon Apr 22 18:25:33 2013","Mon Apr 22 18:25:33 2013","","Twelve Monkeys","Feature Film","Terry Gilliam",9,8.1,129,"1995","mystery, sci_fi, thriller",397015,"1995-12-27","http://www.imdb.com/title/tt0114746/","0114746"
5110,"tt0199727","Mon Apr 22 18:39:24 2013","Mon Apr 22 18:39:24 2013","","Love, Honor and Obey","Feature Film","Dominic Anciano, Ray Burdis",7,6.4,103,"2000","comedy, crime",4042,"2000-04-07","http://www.imdb.com/title/tt0199727/","0199727"
2768,"tt0780595","Mon Apr 22 18:31:48 2013","Mon Apr 22 18:31:48 2013","","Redline","Feature Film","Andy Cheng",NA,3.9,95,"2007","action",7496,"2007-04-13","http://www.imdb.com/title/tt0780595/","0780595"
9194,"tt0300536","Mon Apr 29 19:24:20 2013","Mon Apr 29 19:24:20 2013","","Sweeney Todd: The Demon Barber of Fleet Street in Concert","TV Movie","Lonny Price",NA,8.6,150,"2001","crime, drama, horror, musical, thriller",606,"2001-10-31","http://www.imdb.com/title/tt0300536/","0300536"
3600,"tt0208874","Mon Apr 22 18:35:16 2013","Mon Apr 22 18:35:16 2013","","The Contender","Feature Film","Rod Lurie",NA,7,126,"2000","drama, thriller",19392,"2000-09-10","http://www.imdb.com/title/tt0208874/","0208874"
3891,"tt0110612","Mon Apr 22 18:36:18 2013","Mon Apr 22 18:36:18 2013","","My Father the Hero","Feature Film","Steve Miner",NA,5.4,90,"1994","comedy, romance",7965,"1994-02-04","http://www.imdb.com/title/tt0110612/","0110612"
8027,"tt0179218","Mon Apr 29 17:39:45 2013","Mon Apr 29 17:39:45 2013","","Hitman Hart: Wrestling with Shadows","Documentary","Paul Jay",NA,8.2,93,"1998","documentary, biography, sport",2783,"1998-12-20","http://www.imdb.com/title/tt0179218/","0179218"
2858,"tt0077869","Mon Apr 22 18:33:21 2013","Mon Apr 22 18:33:21 2013","","The Lord of the Rings","Feature Film","Ralph Bakshi",5,6.1,132,"1978","animation, adventure, drama, fantasy",22259,"1978-11-15","http://www.imdb.com/title/tt0077869/","0077869"
994,"tt1314655","Mon Apr 22 18:27:04 2013","Mon Apr 22 18:27:04 2013","","Devil","Feature Film","John Erick Dowdle",NA,6.3,80,"2010","horror, mystery, thriller",93024,"2010-09-16","http://www.imdb.com/title/tt1314655/","1314655"
2772,"tt0489282","Mon Apr 22 18:31:48 2013","Mon Apr 22 18:31:48 2013","","Strange Wilderness","Feature Film","Fred Wolf",NA,5.3,87,"2008","comedy",17579,"2008-02-01","http://www.imdb.com/title/tt0489282/","0489282"
1374,"tt0815244","Mon Apr 22 18:27:59 2013","Mon Apr 22 18:27:59 2013","","Sydney White","Feature Film","Joe Nussbaum",NA,6.3,108,"2007","comedy, romance",32715,"2007-09-21","http://www.imdb.com/title/tt0815244/","0815244"
1844,"tt0112817","Mon Apr 22 18:29:06 2013","Mon Apr 22 18:29:06 2013","","Dead Man","Feature Film","Jim Jarmusch",9,7.7,121,"1995","drama, fantasy, western",64876,"1995-05-26","http://www.imdb.com/title/tt0112817/","0112817"
327,"tt1667889","Mon Apr 22 18:23:57 2013","Mon Apr 22 18:23:57 2013","","Ice Age: Continental Drift","Feature Film","Steve Martino, Michael Thurmeier",NA,6.7,88,"2012","animation, adventure, comedy, family",118963,"2012-06-26","http://www.imdb.com/title/tt1667889/","1667889"
2647,"tt0081455","Mon Apr 22 18:31:23 2013","Mon Apr 22 18:31:23 2013","","Scanners","Feature Film","David Cronenberg",7,6.8,103,"1981","horror, sci_fi",30217,"1981-01-14","http://www.imdb.com/title/tt0081455/","0081455"
6536,"tt0069796","Mon Apr 22 18:43:11 2013","Mon Apr 22 18:43:11 2013","","Black Snake","Feature Film","Russ Meyer",NA,5.1,82,"1973","thriller",396,"1973-03-28","http://www.imdb.com/title/tt0069796/","0069796"
3878,"tt0102460","Mon Apr 22 18:36:17 2013","Mon Apr 22 18:36:17 2013","","Mobsters","Feature Film","Michael Karbelnikoff",NA,5.8,104,"1991","crime, drama",6194,"1991-07-26","http://www.imdb.com/title/tt0102460/","0102460"
1154,"tt0770752","Mon Apr 22 18:27:28 2013","Mon Apr 22 18:27:28 2013","","Fool's Gold","Feature Film","Andy Tennant",NA,5.6,112,"2008","action, adventure, comedy, romance, thriller",52017,"2008-02-07","http://www.imdb.com/title/tt0770752/","0770752"
8894,"tt0319758","Mon Apr 29 19:23:53 2013","Mon Apr 29 19:23:53 2013","","Live from Baghdad","TV Movie","Mick Jackson",NA,7.4,110,"2002","drama, war",3764,"2002-12-07","http://www.imdb.com/title/tt0319758/","0319758"
2353,"tt0380599","Mon Apr 22 18:30:54 2013","Mon Apr 22 18:30:54 2013","","Oliver Twist","Feature Film","Roman Polanski",NA,6.9,130,"2005","crime, drama",23146,"2005-09-11","http://www.imdb.com/title/tt0380599/","0380599"
3917,"tt0118798","Mon Apr 22 18:36:18 2013","Mon Apr 22 18:36:18 2013","","Bulworth","Feature Film","Warren Beatty",NA,6.8,108,"1998","comedy, drama, romance",20624,"1998-05-22","http://www.imdb.com/title/tt0118798/","0118798"
4634,"tt0098300","Mon Apr 22 18:38:23 2013","Mon Apr 22 18:38:23 2013","","Shag","Feature Film","Zelda Barron",NA,6.2,98,"1989","comedy, drama, romance",2779,"1989-04-14","http://www.imdb.com/title/tt0098300/","0098300"
7742,"tt0077928","Mon Apr 29 17:38:35 2013","Mon Apr 29 17:38:35 2013","","Midnight Express","Feature Film","Alan Parker",NA,7.7,121,"1978","biography, crime, drama",48264,"1978-05-18","http://www.imdb.com/title/tt0077928/","0077928"
9729,"tt1541155","Thu Feb 12 09:05:47 2015","Thu Feb 12 09:05:47 2015","","Robopocalypse","Feature Film","",NA,NA,NA,"????","action, sci_fi, thriller",NA,"","http://www.imdb.com/title/tt1541155/","1541155"
9049,"tt0431370","Mon Apr 29 19:24:18 2013","Mon Apr 29 19:24:18 2013","","Ron White: They Call Me Tater Salad","TV Movie","Michael Drumm",NA,7.7,56,"2004","comedy",871,"2004-06-27","http://www.imdb.com/title/tt0431370/","0431370"
4777,"tt0105572","Mon Apr 22 18:38:25 2013","Mon Apr 22 18:38:25 2013","","That Night","Feature Film","Craig Bolotin",NA,6.6,89,"1992","drama, romance",1533,"1992-12-17","http://www.imdb.com/title/tt0105572/","0105572"
2885,"tt0104452","Mon Apr 22 18:33:22 2013","Mon Apr 22 18:33:22 2013","","HouseSitter","Feature Film","Frank Oz",NA,6,102,"1992","comedy, romance",14657,"1992-06-12","http://www.imdb.com/title/tt0104452/","0104452"
4967,"tt0097390","Mon Apr 22 18:38:56 2013","Mon Apr 22 18:38:56 2013","","Fright Night Part 2","Feature Film","Tommy Lee Wallace",NA,5.8,104,"1988","comedy, horror, thriller",7115,"1988-10","http://www.imdb.com/title/tt0097390/","0097390"
9358,"tt1530890","Mon Apr 29 19:24:55 2013","Mon Apr 29 19:24:55 2013","","Joe Rogan: Talking Monkeys in Space","TV Movie","Anthony Giordano",NA,7.9,NA,"2009","comedy",265,"2009-06-20","http://www.imdb.com/title/tt1530890/","1530890"
7283,"tt0085862","Thu Apr 25 03:00:31 2013","Thu Apr 25 03:00:31 2013","","Lone Wolf McQuade","Feature Film","Steve Carver",4,6.3,107,"1983","action, crime, drama, thriller, western",7045,"1983-04-15","http://www.imdb.com/title/tt0085862/","0085862"
4208,"tt0085933","Mon Apr 22 18:36:46 2013","Mon Apr 22 18:36:46 2013","","Merry Christmas Mr. Lawrence","Feature Film","Nagisa Ôshima",NA,7.3,123,"1983","drama, war",8907,"1983-05-10","http://www.imdb.com/title/tt0085933/","0085933"
8035,"tt0441758","Mon Apr 29 17:39:45 2013","Mon Apr 29 17:39:45 2013","","The Fearless Freaks","Documentary","Bradley Beesley",NA,7.9,103,"2005","documentary, biography, music",927,"2005-03-13","http://www.imdb.com/title/tt0441758/","0441758"
3610,"tt1686018","Mon Apr 22 18:35:16 2013","Mon Apr 22 18:35:16 2013","","Creature","Feature Film","Fred Andrews",NA,3.7,93,"2011","horror",2303,"2011-09-09","http://www.imdb.com/title/tt1686018/","1686018"
3322,"tt0186975","Mon Apr 22 18:34:19 2013","Mon Apr 22 18:34:19 2013","","Down to You","Feature Film","Kris Isacsson",NA,4.8,91,"2000","comedy, drama",11226,"2000-01-21","http://www.imdb.com/title/tt0186975/","0186975"
7713,"tt0125664","Mon Apr 29 17:38:34 2013","Mon Apr 29 17:38:34 2013","","Man on the Moon","Feature Film","Milos Forman",4,7.5,118,"1999","biography, comedy, drama",93276,"1999-12-20","http://www.imdb.com/title/tt0125664/","0125664"
7586,"tt0093227","Thu Apr 25 03:01:33 2013","Thu Apr 25 03:01:33 2013","","Howling III","Feature Film","Philippe Mora",NA,3,94,"1987","comedy, horror",3184,"1987-05-15","http://www.imdb.com/title/tt0093227/","0093227"
4946,"tt0109361","Mon Apr 22 18:38:55 2013","Mon Apr 22 18:38:55 2013","","Cabin Boy","Feature Film","Adam Resnick",NA,5,80,"1994","adventure, comedy, romance",6578,"1994-01-07","http://www.imdb.com/title/tt0109361/","0109361"
7952,"tt0883391","Mon Apr 29 17:39:19 2013","Mon Apr 29 17:39:19 2013","","Mr Hockey: The Gordie Howe Story","TV Movie","Andy Mikita",NA,7,NA,"2013","biography, drama, sport",492,"2013-04-28","http://www.imdb.com/title/tt0883391/","0883391"
5183,"tt0089167","Mon Apr 22 18:39:25 2013","Mon Apr 22 18:39:25 2013","","Fraternity Vacation","Feature Film","James Frawley",NA,4.8,94,"1985","comedy",1521,"1985-04-12","http://www.imdb.com/title/tt0089167/","0089167"
2169,"tt1405500","Mon Apr 22 18:29:58 2013","Mon Apr 22 18:29:58 2013","","For Colored Girls","Feature Film","Tyler Perry",NA,5.9,133,"2010","drama",5754,"2010-11-05","http://www.imdb.com/title/tt1405500/","1405500"
5828,"tt0101902","Mon Apr 22 18:41:20 2013","Mon Apr 22 18:41:20 2013","","For the Boys","Feature Film","Mark Rydell",NA,6.2,138,"1991","comedy, drama, music",3756,"1991-11-22","http://www.imdb.com/title/tt0101902/","0101902"
6211,"tt0104808","Mon Apr 22 18:42:14 2013","Mon Apr 22 18:42:14 2013","","Maniac Cop 3: Badge of Silence","Feature Film","William Lustig",NA,4.8,85,"1993","action, horror",2052,"1993-02","http://www.imdb.com/title/tt0104808/","0104808"
4912,"tt0217629","Mon Apr 22 18:38:55 2013","Mon Apr 22 18:38:55 2013","","Looking for Alibrandi","Feature Film","Kate Woods",NA,7.2,103,"2000","comedy, drama, romance",2279,"2000-05-04","http://www.imdb.com/title/tt0217629/","0217629"
1393,"tt1144884","Mon Apr 22 18:27:59 2013","Mon Apr 22 18:27:59 2013","","The Final Destination","Feature Film","David R. Ellis",NA,5.1,82,"2009","horror, thriller",65461,"2009-08-26","http://www.imdb.com/title/tt1144884/","1144884"
141,"tt1430132","Mon Apr 22 18:23:21 2013","Mon Apr 22 18:23:21 2013","","The Wolverine","Feature Film","James Mangold",5,6.7,126,"2013","action, adventure, sci_fi, thriller",265713,"2013-07-16","http://www.imdb.com/title/tt1430132/","1430132"
8319,"tt1020558","Mon Apr 29 18:16:32 2013","Mon Apr 29 18:16:32 2013","","Centurion","Feature Film","Neil Marshall",6,6.4,97,"2010","action, adventure, drama, history, thriller, war",58224,"2010-02-15","http://www.imdb.com/title/tt1020558/","1020558"
8200,"tt0113973","Mon Apr 29 17:40:15 2013","Mon Apr 29 17:40:15 2013","","Nico Icon","Documentary","Susanne Ofteringer",NA,7.2,70,"1995","documentary, biography, music",510,"1995-02-18","http://www.imdb.com/title/tt0113973/","0113973"
5644,"tt0106466","Mon Apr 22 18:40:49 2013","Mon Apr 22 18:40:49 2013","","Born Yesterday","Feature Film","Luis Mandoki",NA,5,100,"1993","comedy, romance",2955,"1993-03-26","http://www.imdb.com/title/tt0106466/","0106466"
610,"tt0472043","Mon Apr 22 18:26:02 2013","Mon Apr 22 18:26:02 2013","","Apocalypto","Feature Film","Mel Gibson",5,7.8,139,"2006","action, adventure, drama, thriller",213103,"2006-12-08","http://www.imdb.com/title/tt0472043/","0472043"
4818,"tt0082558","Mon Apr 22 18:38:53 2013","Mon Apr 22 18:38:53 2013","","The Incredible Shrinking Woman","Feature Film","Joel Schumacher",NA,5.3,88,"1981","sci_fi, comedy, fantasy",3252,"1981-01-30","http://www.imdb.com/title/tt0082558/","0082558"
2478,"tt0101757","Mon Apr 22 18:31:21 2013","Mon Apr 22 18:31:21 2013","","Don't Tell Mom the Babysitter's Dead","Feature Film","Stephen Herek",NA,6,102,"1991","comedy",19856,"1991-06-07","http://www.imdb.com/title/tt0101757/","0101757"
427,"tt0139654","Mon Apr 22 18:25:33 2013","Mon Apr 22 18:25:33 2013","","Training Day","Feature Film","Antoine Fuqua",4,7.7,122,"2001","crime, drama, thriller",268613,"2001-09-02","http://www.imdb.com/title/tt0139654/","0139654"
1363,"tt0401445","Mon Apr 22 18:27:59 2013","Mon Apr 22 18:27:59 2013","","A Good Year","Feature Film","Ridley Scott",NA,6.9,117,"2006","comedy, drama, romance",63025,"2006-09-09","http://www.imdb.com/title/tt0401445/","0401445"
2472,"tt0099253","Mon Apr 22 18:31:21 2013","Mon Apr 22 18:31:21 2013","","Child's Play 2","Feature Film","John Lafia",NA,5.7,84,"1990","horror, mystery, thriller",27430,"1990-11-09","http://www.imdb.com/title/tt0099253/","0099253"
8647,"tt0078753","Mon Apr 29 19:23:24 2013","Mon Apr 29 19:23:24 2013","","All Quiet on the Western Front","TV Movie","Delbert Mann",NA,7.1,150,"1979","war, drama",5181,"1979-11-14","http://www.imdb.com/title/tt0078753/","0078753"
1710,"tt0251075","Mon Apr 22 18:29:05 2013","Mon Apr 22 18:29:05 2013","","Evolution","Feature Film","Ivan Reitman",NA,6,101,"2001","comedy, sci_fi",93266,"2001-06-08","http://www.imdb.com/title/tt0251075/","0251075"
2589,"tt1261954","Mon Apr 22 18:31:22 2013","Mon Apr 22 18:31:22 2013","","Take Me Home","Feature Film","Sam Jaeger",NA,6.9,97,"2011","comedy, romance",4096,"2011-04-19","http://www.imdb.com/title/tt1261954/","1261954"
6118,"tt0074964","Mon Apr 22 18:42:13 2013","Mon Apr 22 18:42:13 2013","","Nickelodeon","Feature Film","Peter Bogdanovich",NA,6.3,121,"1976","comedy",1351,"1976-12-21","http://www.imdb.com/title/tt0074964/","0074964"
4297,"tt0433442","Mon Apr 22 18:37:14 2013","Mon Apr 22 18:37:14 2013","","The Return","Feature Film","Asif Kapadia",NA,4.8,85,"2006","mystery, thriller",9667,"2006-11-10","http://www.imdb.com/title/tt0433442/","0433442"
9812,"tt0419717","Thu Feb 12 09:05:49 2015","Thu Feb 12 09:05:49 2015","","East of Eden","Feature Film","Gary Ross",NA,NA,NA,"????","drama",NA,"","http://www.imdb.com/title/tt0419717/","0419717"
1000,"tt1103153","Mon Apr 22 18:27:04 2013","Mon Apr 22 18:27:04 2013","","Killers","Feature Film","Robert Luketic",NA,5.4,100,"2010","action, comedy, romance, thriller",65055,"2010-06-01","http://www.imdb.com/title/tt1103153/","1103153"
1632,"tt0471041","Mon Apr 22 18:28:28 2013","Mon Apr 22 18:28:28 2013","","The Tournament","Feature Film","Scott Mann",6,6.1,95,"2009","action, thriller",28789,"2009-08-19","http://www.imdb.com/title/tt0471041/","0471041"
2062,"tt0094963","Mon Apr 22 18:29:57 2013","Mon Apr 22 18:29:57 2013","","The Dead Pool","Feature Film","Buddy Van Horn",6,6.3,91,"1988","action, crime, mystery, thriller",27320,"1988-07-13","http://www.imdb.com/title/tt0094963/","0094963"
4666,"tt0155753","Mon Apr 22 18:38:23 2013","Mon Apr 22 18:38:23 2013","","I'll Be Home for Christmas","Feature Film","Arlene Sanford",NA,5.3,86,"1998","comedy, family",5909,"1998-11-13","http://www.imdb.com/title/tt0155753/","0155753"
7790,"tt0200027","Mon Apr 29 17:38:35 2013","Mon Apr 29 17:38:35 2013","","Riding in Cars with Boys","Feature Film","Penny Marshall",NA,6.5,132,"2001","biography, comedy, drama",21095,"2001-10-19","http://www.imdb.com/title/tt0200027/","0200027"
5824,"tt0100666","Mon Apr 22 18:41:20 2013","Mon Apr 22 18:41:20 2013","","Spaced Invaders","Feature Film","Patrick Read Johnson",NA,5.3,100,"1990","adventure, comedy, sci_fi",2362,"1990-04-27","http://www.imdb.com/title/tt0100666/","0100666"
2864,"tt0089208","Mon Apr 22 18:33:21 2013","Mon Apr 22 18:33:21 2013","","Girls Just Want to Have Fun","Feature Film","Alan Metter",NA,5.9,90,"1985","comedy, music, romance",7029,"1985-04-12","http://www.imdb.com/title/tt0089208/","0089208"
9104,"tt0369838","Mon Apr 29 19:24:19 2013","Mon Apr 29 19:24:19 2013","","Pompeii: The Last Day","TV Movie","Peter Nicholson",NA,7.2,120,"2003","drama, history",693,"2003-10-20","http://www.imdb.com/title/tt0369838/","0369838"
9079,"tt0075391","Mon Apr 29 19:24:19 2013","Mon Apr 29 19:24:19 2013","","Victory at Entebbe","TV Movie","Marvin J. Chomsky",NA,6.1,119,"1976","action, drama, history, thriller",679,"1976-12-13","http://www.imdb.com/title/tt0075391/","0075391"
7973,"tt2120779","Mon Apr 29 17:39:19 2013","Mon Apr 29 17:39:19 2013","","Jason Becker: Not Dead Yet","Documentary","Jesse Vile",NA,8.1,87,"2012","documentary, biography, music",911,"2012-03-03","http://www.imdb.com/title/tt2120779/","2120779"
9382,"tt0436608","Mon Apr 29 19:24:55 2013","Mon Apr 29 19:24:55 2013","","Mr. Harvey Lights a Candle","TV Movie","Susanna White",NA,7.6,85,"2005","drama",211,"2005-03-26","http://www.imdb.com/title/tt0436608/","0436608"
4390,"tt0089126","Mon Apr 22 18:37:18 2013","Mon Apr 22 18:37:18 2013","","Fandango","Feature Film","Kevin Reynolds",NA,6.6,91,"1985","comedy, drama",5791,"1985-01-25","http://www.imdb.com/title/tt0089126/","0089126"
4040,"tt0077355","Mon Apr 22 18:36:44 2013","Mon Apr 22 18:36:44 2013","","Coma","Feature Film","Michael Crichton",NA,6.8,113,"1978","drama, mystery, thriller",11982,"1978-01-06","http://www.imdb.com/title/tt0077355/","0077355"
8781,"tt0438123","Mon Apr 29 19:23:52 2013","Mon Apr 29 19:23:52 2013","","Mom at Sixteen","TV Movie","Peter Werner",NA,6.9,88,"2005","drama",2072,"2005-03-21","http://www.imdb.com/title/tt0438123/","0438123"
7946,"tt0107130","Mon Apr 29 17:39:18 2013","Mon Apr 29 17:39:18 2013","","A Home of Our Own","Feature Film","Tony Bill",NA,7,104,"1993","biography, drama",2041,"1993-11-05","http://www.imdb.com/title/tt0107130/","0107130"
2393,"tt0803061","Mon Apr 22 18:30:54 2013","Mon Apr 22 18:30:54 2013","","Red Dog","Feature Film","Kriv Stenders",NA,7.5,92,"2011","comedy, drama, family, romance",11320,"2011-02","http://www.imdb.com/title/tt0803061/","0803061"
4526,"tt1042497","Mon Apr 22 18:37:50 2013","Mon Apr 22 18:37:50 2013","","Exit Speed","Feature Film","Scott Ziehl",NA,5.3,91,"2008","thriller",1760,"2008-08-26","http://www.imdb.com/title/tt1042497/","1042497"
6619,"tt0091668","Mon Apr 22 18:43:42 2013","Mon Apr 22 18:43:42 2013","","Off Beat","Feature Film","Michael Dinner",NA,4.9,92,"1986","comedy, crime, romance",689,"1986-04-11","http://www.imdb.com/title/tt0091668/","0091668"
5736,"tt0094317","Mon Apr 22 18:40:50 2013","Mon Apr 22 18:40:50 2013","","White Mischief","Feature Film","Michael Radford",NA,6.3,107,"1987","crime, drama, mystery, romance, thriller",1931,"1987","http://www.imdb.com/title/tt0094317/","0094317"
5946,"tt0074963","Mon Apr 22 18:41:46 2013","Mon Apr 22 18:41:46 2013","","Next Stop, Greenwich Village","Feature Film","Paul Mazursky",NA,6.9,111,"1976","comedy, drama",1341,"1976-02-04","http://www.imdb.com/title/tt0074963/","0074963"
3346,"tt0408985","Mon Apr 22 18:34:19 2013","Mon Apr 22 18:34:19 2013","","Last Holiday","Feature Film","Wayne Wang",NA,6.3,112,"2006","adventure, comedy, drama",18823,"2006-01-13","http://www.imdb.com/title/tt0408985/","0408985"
3852,"tt0086129","Mon Apr 22 18:36:17 2013","Mon Apr 22 18:36:17 2013","","Porky's II: The Next Day","Feature Film","Bob Clark",NA,4.8,98,"1983","comedy",7858,"1983-06-24","http://www.imdb.com/title/tt0086129/","0086129"
2754,"tt0396652","Mon Apr 22 18:31:48 2013","Mon Apr 22 18:31:48 2013","","Ice Princess","Feature Film","Tim Fywell",NA,6,98,"2005","comedy, drama, family, sport",16845,"2005-03-18","http://www.imdb.com/title/tt0396652/","0396652"
2590,"tt1514041","Mon Apr 22 18:31:22 2013","Mon Apr 22 18:31:22 2013","","4.3.2.1.","Feature Film","Noel Clarke, Mark Davis",NA,5.9,117,"2010","crime, thriller",8317,"2010-06-02","http://www.imdb.com/title/tt1514041/","1514041"
278,"tt1014759","Mon Apr 22 18:23:56 2013","Mon Apr 22 18:23:56 2013","","Alice in Wonderland","Feature Film","Tim Burton",NA,6.5,108,"2010","adventure, family, fantasy",263041,"2010-03-03","http://www.imdb.com/title/tt1014759/","1014759"
1552,"tt0765447","Mon Apr 22 18:28:27 2013","Mon Apr 22 18:28:27 2013","","Evening","Feature Film","Lajos Koltai",NA,6.6,117,"2007","drama, romance",10990,"2007-06-09","http://www.imdb.com/title/tt0765447/","0765447"
2256,"tt0078841","Mon Apr 22 18:30:52 2013","Mon Apr 22 18:30:52 2013","","Being There","Feature Film","Hal Ashby",NA,8,130,"1979","comedy",46741,"1979-12-19","http://www.imdb.com/title/tt0078841/","0078841"
381,"tt1711425","Mon Apr 22 18:23:58 2013","Mon Apr 22 18:23:58 2013","","21 & Over","Feature Film","Jon Lucas, Scott Moore",NA,5.9,93,"2013","comedy",51916,"2013-02-28","http://www.imdb.com/title/tt1711425/","1711425"
8924,"tt0172348","Mon Apr 29 19:23:54 2013","Mon Apr 29 19:23:54 2013","","Introducing Dorothy Dandridge","TV Movie","Martha Coolidge",NA,7,120,"1999","biography, drama, music, romance",2427,"1999-08-14","http://www.imdb.com/title/tt0172348/","0172348"
2732,"tt0221218","Mon Apr 22 18:31:48 2013","Mon Apr 22 18:31:48 2013","","The Glass House","Feature Film","Daniel Sackheim",5,5.7,106,"2001","thriller",23545,"2001-09-14","http://www.imdb.com/title/tt0221218/","0221218"
7493,"tt0076155","Thu Apr 25 03:01:05 2013","Thu Apr 25 03:01:05 2013","","The Man Who Loved Women","Feature Film","François Truffaut",NA,7.5,120,"1977","comedy, drama, romance",4269,"1977-04-27","http://www.imdb.com/title/tt0076155/","0076155"
4131,"tt0757361","Mon Apr 22 18:36:45 2013","Mon Apr 22 18:36:45 2013","","Margot at the Wedding","Feature Film","Noah Baumbach",NA,6,93,"2007","comedy, drama",14073,"2007-08-31","http://www.imdb.com/title/tt0757361/","0757361"
9366,"tt0086198","Mon Apr 29 19:24:55 2013","Mon Apr 29 19:24:55 2013","","Right of Way","TV Movie","George Schaefer",NA,8.2,102,"1983","drama",454,"1983-11-21","http://www.imdb.com/title/tt0086198/","0086198"
422,"tt0232500","Mon Apr 22 18:25:33 2013","Mon Apr 22 18:25:33 2013","","The Fast and the Furious","Feature Film","Rob Cohen",4,6.6,106,"2001","action, crime, thriller",222219,"2001-06-18","http://www.imdb.com/title/tt0232500/","0232500"
1236,"tt0418832","Mon Apr 22 18:27:29 2013","Mon Apr 22 18:27:29 2013","","Lie with Me","Feature Film","Clement Virgo",NA,5.5,93,"2005","drama, romance",9947,"2005-09-10","http://www.imdb.com/title/tt0418832/","0418832"
9803,"tt1262987","Thu Feb 12 09:05:49 2015","Thu Feb 12 09:05:49 2015","","The Monster Squad","Feature Film","Rob Cohen",NA,NA,NA,"????","action, comedy, horror, sci_fi",NA,"","http://www.imdb.com/title/tt1262987/","1262987"
6165,"tt0096087","Mon Apr 22 18:42:14 2013","Mon Apr 22 18:42:14 2013","","Shakedown","Feature Film","James Glickenhaus",NA,5.8,97,"1988","action, crime, drama, mystery, thriller",1691,"1988-05-06","http://www.imdb.com/title/tt0096087/","0096087"
1354,"tt0397078","Mon Apr 22 18:27:59 2013","Mon Apr 22 18:27:59 2013","","Just My Luck","Feature Film","Donald Petrie",NA,5.3,103,"2006","comedy, fantasy, romance",39816,"2006-05-09","http://www.imdb.com/title/tt0397078/","0397078"
330,"tt1277953","Mon Apr 22 18:23:57 2013","Mon Apr 22 18:23:57 2013","","Madagascar 3: Europe's Most Wanted","Feature Film","Eric Darnell, Tom McGrath",NA,7,93,"2012","animation, adventure, comedy, family",98868,"2012-05-18","http://www.imdb.com/title/tt1277953/","1277953"
6811,"tt0119282","Mon Apr 22 22:45:13 2013","Mon Apr 22 22:45:13 2013","","Hercules","Feature Film","Ron Clements, John Musker",NA,7.2,93,"1997","animation, adventure, comedy, family, fantasy, musical, romance",112376,"1997-06-13","http://www.imdb.com/title/tt0119282/","0119282"
4778,"tt0095532","Mon Apr 22 18:38:25 2013","Mon Apr 22 18:38:25 2013","","Little Nikita","Feature Film","Richard Benjamin",NA,6,98,"1988","drama, thriller",3457,"1988-03-18","http://www.imdb.com/title/tt0095532/","0095532"
1316,"tt0207201","Mon Apr 22 18:27:58 2013","Mon Apr 22 18:27:58 2013","","What Women Want","Feature Film","Nancy Meyers",NA,6.4,127,"2000","comedy, fantasy, romance, sci_fi",142713,"2000-12-13","http://www.imdb.com/title/tt0207201/","0207201"
121,"tt1924429","Mon Apr 22 18:23:21 2013","Mon Apr 22 18:23:21 2013","","Trance","Feature Film","Danny Boyle",6,7,101,"2013","crime, drama, mystery, thriller",80772,"2013-03-27","http://www.imdb.com/title/tt1924429/","1924429"
6238,"tt0089283","Mon Apr 22 18:42:14 2013","Mon Apr 22 18:42:14 2013","","The Holcroft Covenant","Feature Film","John Frankenheimer",NA,5.8,112,"1985","action, crime, drama, romance, thriller",1752,"1985-07-06","http://www.imdb.com/title/tt0089283/","0089283"
4127,"tt0768218","Mon Apr 22 18:36:45 2013","Mon Apr 22 18:36:45 2013","","The Mysteries of Pittsburgh","Feature Film","Rawson Marshall Thurber",NA,5.4,95,"2008","adventure, comedy, drama",2630,"2008-01-20","http://www.imdb.com/title/tt0768218/","0768218"
